,complete_address,price,log_price,Lat_,long_
488,"9014 Ravenna Ave NE, Seattle, WA 98115",312000.0,12.65075846679162,47.6944527,-122.30375929753271
489,"2511 NE 65th St, Seattle, WA 98115",540000.0,13.199324418540456,47.6755981,-122.30002275009352
490,"9110 25th Ave NE, Seattle, WA 98115",489000.0,13.10011776845701,47.6950974,-122.30119805616243
491,"7538 Roosevelt Way NE, Seattle, WA 98115",390000.0,12.873902018105829,47.6842752,-122.31721669406716
492,"8054 Brooklyn Ave NE, Seattle, WA 98115",619000.0,13.335860551666734,47.68830275000001,-122.31406555887692
493,"9106 5th Ave NE, Seattle, WA 98115",545000.0,13.208541073645382,47.6952081,-122.32260250448206
494,"6810 31st Ave NE, Seattle, WA 98115",550000.0,13.217673557208654,47.677994899999995,-122.2937733
495,"802 NE 80th St, Seattle, WA 98115",435000.0,12.983101310070822,47.68694855,-122.3200422036613
496,"6040 27th Ave NE, Seattle, WA 98115",660000.0,13.399995114002609,47.6733595,-122.29826833046873
497,"6326 20th Ave NE, Seattle, WA 98115",739000.0,13.513053199930338,47.67563015,-122.30619792081656
498,"9411 44th Pl NE, Seattle, WA 98115",452000.0,13.021437458814368,47.69704950000001,-122.28200550830928
499,"2048 NE 97th St, Seattle, WA 98115",378500.0,12.84397135185964,47.69970365,-122.30488280165629
500,"4115 NE 62nd St, Seattle, WA 98115",659500.0,13.399237251139507,47.6737752,-122.28287826922578
501,"7734 39th Ave NE, Seattle, WA 98115",588000.0,13.284482226880764,47.6858416,-122.28608774586745
502,"6815 26th Ave NE, Seattle, WA 98115",735000.0,13.507625778194974,47.67816325,-122.29984985
503,"8044 14th Avenue Northeast, Seattle, WA 98115",619400.0,13.336506546521239,47.6880466,-122.31297792668028
504,"8244 40th Ave NE, Seattle, WA 98115",445000.0,13.005829561148378,47.68969005,-122.28506424560223
505,"7344 50th Ave NE, Seattle, WA 98115",1184000.0,13.984409094426088,47.6825624,-122.27403393472382
506,"6326 21st Ave NE, Seattle, WA 98115",656500.0,13.394677972724988,47.6756374,-122.30517430973043
507,"7542 42nd Ave NE, Seattle, WA 98115",594000.0,13.294634598344782,47.68432035,-122.28284978692386
508,"834 NE 97th St, Seattle, WA 98115",520500.0,13.16254516703716,47.69968935,-122.31889807297024
509,"6503 39th Ave NE, Seattle, WA 98115",460000.0,13.038981768465277,47.67593955,-122.28618144154457
510,"7502 15th Ave NE, Seattle, WA 98115",415000.0,12.936033799212835,47.68324795,-122.31184678815129
511,"8770 Sand Point Way NE, Seattle, WA 98115",870000.0,13.676248490630767,47.69325015,-122.27177330590077
512,"6211 27th Ave NE, Seattle, WA 98115",547000.0,13.212204081404119,47.6743602,-122.29878584179261
513,"7535 18th Ave NE, Seattle, WA 98115",667500.0,13.411294669256542,47.684138899999994,-122.30916068234285
514,"3306 NE 70th St, Seattle, WA 98115",435000.0,12.983101310070822,47.67961735,-122.29211945
515,"4022 NE 95th St, Seattle, WA 98115",799000.0,13.591116224748411,47.6978811,-122.2840209
516,"7019 Brooklyn Ave NE, Seattle, WA 98115",618250.0,13.334648185383662,47.6800855,-122.31471855311905
517,"7714 37th Ave NE, Seattle, WA 98115",511500.0,13.145102864373818,47.6853782,-122.28813459720268
518,"9009 27th Ave NE, Seattle, WA 98115",775000.0,13.560618308335483,47.69429725,-122.29902296041183
519,"3049 NE 90th St, Seattle, WA 98115",420000.0,12.948009990259552,47.6936935,-122.29397335929596
520,"2302 NE 91st St, Seattle, WA 98115",438000.0,12.989974189358584,47.69498455,-122.30395744346478
521,"6054 5th Ave NE, Seattle, WA 98115",660000.0,13.399995114002609,47.67383435,-122.32318540898086
522,"519 NE 79th St, Seattle, WA 98115",381500.0,12.851866129706648,47.6858626,-122.3220350419257
523,"8107 31st Ave NE, Seattle, WA 98115",760000.0,13.541073712262515,47.68768785,-122.29529152482351
524,"9024 5th Ave NE, Seattle, WA 98115",450000.0,13.017002861746503,47.694691799999994,-122.32279656329231
525,"3655 NE 73rd St, Seattle, WA 98115",975000.0,13.790192749979985,47.6811393,-122.2879283
526,"8921 42nd Ave NE, Seattle, WA 98115",690000.0,13.444446876573442,47.6930883,-122.28286876324923
527,"1035 NE 95th St, Seattle, WA 98115",561500.0,13.238367053160635,47.6974627,-122.3160305821944
528,"4401 NE 95th St, Seattle, WA 98115",491950.0,13.106132364293911,47.69712945000001,-122.28110171209137
529,"6008 8th Ave NE, Seattle, WA 98115",441000.0,12.996800154428984,47.6725676,-122.31983570000001
530,"9041 49th Ave NE, Seattle, WA 98115",691500.0,13.44661843008695,47.6944685,-122.2738271208867
531,"7264 27th Ave NE, Seattle, WA 98115",590000.0,13.287877815881902,47.68254635,-122.2983219319447
532,"6516 43rd Ave NE, Seattle, WA 98115",476000.0,13.073173133213556,47.67634030000001,-122.28184997301443
533,"3842 NE 92nd St, Seattle, WA 98115",1075000.0,13.8878312195439,47.6947537,-122.28589299999999
534,"9417 25th Ave NE, Seattle, WA 98115",550000.0,13.217673557208654,47.69712405,-122.30186756115928
535,"8116 8th Ave NE, Seattle, WA 98115",341000.0,12.739637756265655,47.6880486,-122.31997792390369
536,"7321 39th Ave NE, Seattle, WA 98115",430000.0,12.971540487669746,47.681915,-122.28666558591084
537,"1018 NE 96th St, Seattle, WA 98115",425000.0,12.959844447906553,47.698894700000004,-122.31686442151975
538,"124 NE 60th St, Seattle, WA 98115",1200000.0,13.997832114758229,47.67244985,-122.32697143948873
539,"4222 NE 72nd St, Seattle, WA 98115",671000.0,13.41652441595382,47.68111615,-122.28293169678896
540,"8612 8th Ave NE, Seattle, WA 98115",548800.0,13.215489355393812,47.6918492,-122.32000330000001
541,"8222 16th Ave NE, Seattle, WA 98115",588000.0,13.284482226880764,47.68921305,-122.3107855999373
542,"8240 Fairway Dr NE, Seattle, WA 98115",1636000.0,14.307764796144829,47.68861825,-122.27591186994611
543,"848 NE 67th St, Seattle, WA 98115",438000.0,12.989974189358584,47.6773959,-122.3177746
544,"8038 42nd Ave NE, Seattle, WA 98115",737500.0,13.511021367196111,47.687775,-122.28285835288469
545,"548 NE 86th St, Seattle, WA 98115",395000.0,12.886641043883259,47.6915001,-122.32093512468988
546,"1018 NE 96th St, Seattle, WA 98115",440000.0,12.994530005894443,47.698894700000004,-122.31686442151975
547,"6851 51st Ave NE, Seattle, WA 98115",1234582.0,14.026243009214719,47.6790779,-122.27334933762516
548,"7052 39th Ave NE, Seattle, WA 98115",744312.5,13.520216252510352,47.68093335,-122.28586899982014
549,"7349 17th Ave NE, Seattle, WA 98115",738190.857143,13.511957684162674,47.68268685,-122.31020369788843
550,"6811 16th Ave NE, Seattle, WA 98115",471500.0,13.06367438105565,47.67797109999999,-122.31116225038902
551,"312 NE 81st St, Seattle, WA 98115",406062.5,12.914262367622888,47.68772780000001,-122.32502858186005
552,"23762 SE 253rd Pl, Maple Valley, WA 98038",482000.0,13.085699393032737,47.37504085,-122.02201422795294
553,"23017 SE 281st Ct, Maple Valley, WA 98038",287200.0,12.567934116156206,47.34930915,-122.03401235182191
554,"22912 SE 268th Pl, Maple Valley, WA 98038",309950.0,12.644166273130065,47.36142555,-122.03497912495092
555,"21326 SE 277th Pl, Maple Valley, WA 98038",275000.0,12.524526376648708,47.35342155,-122.05712384442528
556,"25408 Lake Wilderness Country Club Dr SE, Maple Valley, WA 98038",375000.0,12.834681304952548,47.37382355,-122.04186865223072
557,"21227 SE 278th Way, Maple Valley, WA 98038",225000.0,12.323855681186558,47.351542050000006,-122.05708514370079
558,"Cedar to Green River Trail, Maple Valley, WA 98038",320000.0,12.676076274775909,47.381989000000004,-122.03553000000001
559,"21709 SE 255th Pl, Maple Valley, WA 98038",410000.0,12.92391243868049,47.37269555,-122.05119288625522
560,"26405 218th Ave SE, Maple Valley, WA 98038",302000.0,12.618182296357007,47.365157200000006,-122.05126079700995
561,"19693-19799 SE Maple Valley Hwy, Maple Valley, WA 98038",110000.0,11.608235644774552,47.381989000000004,-122.03553000000001
562,"22442-22446 Southeast 281st Court, Maple Valley, WA 98038",383000.0,12.855790268162783,47.381989000000004,-122.03553000000001
563,"21560 SE 275th Ct, Maple Valley, WA 98038",317000.0,12.666657052859417,47.35544280000001,-122.05414322553192
564,"26516 235th Ave SE, Maple Valley, WA 98038",215000.0,12.2783933071098,47.3634305,-122.02712777008114
565,"24246 229th Ave SE, Maple Valley, WA 98038",350000.0,12.765688433465597,47.3840889,-122.03600075
566,"27022 216th Ave SE, Maple Valley, WA 98038",250000.0,12.429216196844383,47.35944915,-122.05415315
567,"24925 234th Pl SE, Maple Valley, WA 98038",314000.0,12.65714826489039,47.378171200000004,-122.02968675441684
568,"27305 245th Ave SE, Maple Valley, WA 98038",339000.0,12.733755386362587,47.35764140000001,-122.01595149999999
569,"24023 SE 282nd St, Maple Valley, WA 98038",241000.0,12.392552212472792,47.34893435,-122.0210453
570,"24729 SE 276th Pl, Maple Valley, WA 98038",380000.0,12.84792653170257,47.35424375,-122.01195675611832
571,"24957 SE 279th St, Maple Valley, WA 98038",426000.0,12.962194625251508,47.3520265,-122.00906619750349
572,"22507 SE 279th St, Maple Valley, WA 98038",350000.0,12.765688433465597,47.35093245,-122.04089855216928
573,"22639 SE 280th Pl, Maple Valley, WA 98038",329900.0,12.706544857216672,47.35028505,-122.03902889998209
574,"23902 231st Pl SE, Maple Valley, WA 98038",332500.0,12.714395139078047,47.38781815,-122.03223005544207
575,"23418 SE 282nd Pl, Maple Valley, WA 98038",275000.0,12.524526376648708,47.3491428,-122.0289194
576,"21659 SE 266th St, Maple Valley, WA 98038",258000.0,12.460714863903755,47.36346775,-122.0518974751112
577,"23221 SE 242nd St, Maple Valley, WA 98038",245000.0,12.409013489526863,47.3849822,-122.03095420000001
578,"23620 SE 243rd Pl, Maple Valley, WA 98038",295000.0,12.594730635321957,47.3837766,-122.02603569786707
579,"24506 SE 276th Ct, Maple Valley, WA 98038",312900.0,12.653638929656973,47.3546035,-122.01500348587824
580,"21438 SE 277th St, Maple Valley, WA 98038",254000.0,12.445089546000673,47.3541488,-122.05494698562781
581,"22775 SE 242nd Pl, Maple Valley, WA 98038",175000.0,12.072541252905651,47.38391195,-122.0379926
582,"21409 SE 215th St, Maple Valley, WA 98038",503000.0,13.128345449081877,47.408923,-122.05550374041964
583,"25480 SE 275th Pl, Maple Valley, WA 98038",525000.0,13.17115354157376,47.355212,-122.00100525
584,"24031 SE 262nd Pl, Maple Valley, WA 98038",275000.0,12.524526376648708,47.36607325,-122.02097295123379
585,"24032 SE 263rd Pl, Maple Valley, WA 98038",298000.0,12.604848765487542,47.36586805,-122.02094412762956
586,"27369 245th Ave SE, Maple Valley, WA 98038",312000.0,12.65075846679162,47.35651195,-122.0159296
587,"27433-27475 211th Ct SE, Maple Valley, WA 98038",363990.0,12.804881673714029,47.381989000000004,-122.03553000000001
588,"21924 234th Ave SE, Maple Valley, WA 98038",485000.0,13.091904169919621,47.3494811,-122.02977460000001
589,"22840 SE 269th St, Maple Valley, WA 98038",297500.0,12.603169503967822,47.3607412,-122.03595957557623
590,"28635 226th Ave SE, Maple Valley, WA 98038",355500.0,12.781280528225432,47.35910429999999,-122.04032859999998
591,"25025 234th Pl SE, Maple Valley, WA 98038",376000.0,12.837344422372032,47.37717545,-122.02912979999999
592,"28129 237th Ave SE, Maple Valley, WA 98038",343000.0,12.745485726148077,47.3496995,-122.0258935499235
593,"27465 254th Way SE, Maple Valley, WA 98038",609900.0,13.321050288284548,47.3558871,-122.00413765272036
594,"23620 SE 243rd Pl, Maple Valley, WA 98038",269000.0,12.502466658583977,47.3837766,-122.02603569786707
595,"25804-25810 Lake Wilderness Country Club Dr SE, Maple Valley, WA 98038",392000.0,12.8790171187726,47.381989000000004,-122.03553000000001
596,"28515 SE 228th St, Maple Valley, WA 98038",290000.0,12.577636201962656,47.3980325,-121.96450549999999
597,"21620 SE 283rd St, Maple Valley, WA 98038",248000.0,12.421184025147118,47.3484053,-122.05310185045973
598,"21661 SE 265th Way, Maple Valley, WA 98038",324900.0,12.691272721657192,47.364160399999996,-122.05190809656796
599,"24760 SE 276th Pl, Maple Valley, WA 98038",540000.0,13.199324418540456,47.35448475,-122.01096304482849
600,"26920 229th Pl SE, Maple Valley, WA 98038",385000.0,12.86099861326992,47.36008205,-122.03511818983887
601,"20404 289th Ave SE, Maple Valley, WA 98038",375000.0,12.834681304952548,47.419254,-121.95797351764708
602,"22028 SE 269th St, Maple Valley, WA 98038",250000.0,12.429216196844383,47.36106575,-122.04698260044536
603,"24223 232nd Pl SE, Maple Valley, WA 98038",322500.0,12.683858415217964,47.38447875,-122.03181604964188
604,"21611 SE 266th St, Maple Valley, WA 98038",242000.0,12.396693005138824,47.3635204,-122.05396954933668
605,"28001 232nd Pl SE, Maple Valley, WA 98038",315000.0,12.66032791780777,47.35053095,-122.0321478
606,"27437 237th Ave SE, Maple Valley, WA 98038",360000.0,12.793859310432293,47.3552462,-122.02607252515652
607,"24020 SE 202nd St, Maple Valley, WA 98038",520000.0,13.16158409055761,47.421434999999995,-122.02037092531513
608,"29448 SE 208th St, Maple Valley, WA 98038",470000.0,13.060487973686241,47.416361,-121.95051811347518
609,"28107 240th Ave SE, Maple Valley, WA 98038",218000.0,12.292250341771226,47.35017675,-122.02195742479564
610,"27815 256th Ct SE, Maple Valley, WA 98038",371000.0,12.823957341589573,47.3525812,-121.99994
611,"23217 SE 239th St, Maple Valley, WA 98038",330000.0,12.706847933442663,47.38793865,-122.03087528845207
612,"27498 254th Pl SE, Maple Valley, WA 98038",448000.0,13.012548511397123,47.35438625000001,-122.00324205
613,"27463 254th Pl SE, Maple Valley, WA 98038",589950.0,13.287793066528065,47.35556045,-122.00310332584058
614,"24108 SE 261st Pl, Maple Valley, WA 98038",285000.0,12.560244459250788,47.36787565,-122.01996077608412
615,"23625 SE 267th Ct, Maple Valley, WA 98038",320000.0,12.676076274775909,47.36251355,-122.02514999726965
616,"21635 SE 268th St, Maple Valley, WA 98038",246500.0,12.415117272464881,47.361274,-122.05294494043275
617,"24709 SE 278th St, Maple Valley, WA 98038",555000.0,13.226723392728571,47.35214325,-122.01194244424966
618,"27102 227th Pl SE, Maple Valley, WA 98038",320000.0,12.676076274775909,47.35882375,-122.03794627582815
619,"24920-24925 235th Way SE, Maple Valley, WA 98038",355000.0,12.779873068457553,47.381989000000004,-122.03553000000001
620,"23115 SE 222nd St, Maple Valley, WA 98038",725000.0,13.493926933836812,47.40261545,-122.03263465472399
621,"26309 235th Ave SE, Maple Valley, WA 98038",394000.0,12.884106188280072,47.36545605000001,-122.0280413
622,"21212 SE 260th St, Maple Valley, WA 98038",465000.0,13.049792684569493,47.36896805,-122.05827079810345
623,"213th Ave SE, Maple Valley, WA 98038",230000.0,12.345834587905333,47.374020200000004,-122.0569186
624,"26522 214th Ave SE, Maple Valley, WA 98038",314500.0,12.658739355122632,47.363674200000005,-122.05727695
625,"22036 SE 268th St, Maple Valley, WA 98038",263000.0,12.479909311159902,47.36168305,-122.04604009999998
626,"22200 SE 255th St, Maple Valley, WA 98038",397500.0,12.892950213076524,47.3729735,-122.04323799999999
627,"22614 SE 270th Pl, Maple Valley, WA 98038",449000.0,13.01477816672439,47.3597128,-122.03998812212973
628,"27019 228th Pl SE, Maple Valley, WA 98038",345000.0,12.751299696013497,47.3593109,-122.03711358397665
629,"28121 Maple Ridge Way SE, Maple Valley, WA 98038",357500.0,12.7868906411162,47.34989465,-122.00520045000002
630,"27619 245th Ave SE, Maple Valley, WA 98038",321000.0,12.679196402112153,47.3541511,-122.01528340698414
631,"27416 208th Ave SE, Maple Valley, WA 98038",417838.0,12.942849076577568,47.3559506,-122.0633848159205
632,"23834 SE 248th Pl, Maple Valley, WA 98038",329950.0,12.706696406811568,47.379454,-122.02211015167595
633,"23017 SE 281st Ct, Maple Valley, WA 98038",275250.0,12.525435054584927,47.34930915,-122.03401235182191
634,"26133 242nd Ave SE, Maple Valley, WA 98038",274500.0,12.522706539931722,47.36697325,-122.01908539949902
635,"22412 SE 243rd St, Maple Valley, WA 98038",288000.0,12.570715759118084,47.38425475,-122.0420620136874
636,"24312 226th Ave SE, Maple Valley, WA 98038",296475.0,12.599718176832996,47.3841834,-122.04003629999998
637,"25828 243rd Ave SE, Maple Valley, WA 98038",351999.0,12.771383613667108,47.37029920000001,-122.01657383054207
638,"27645 236th Ct SE, Maple Valley, WA 98038",410000.0,12.92391243868049,47.35335775,-122.0268469
639,"22710 SE 268th Pl, Maple Valley, WA 98038",355000.0,12.779873068457553,47.361352399999994,-122.03799595
640,"22840 SE 269th St, Maple Valley, WA 98038",360000.0,12.793859310432293,47.3607412,-122.03595957557623
641,"27621 221st Ave SE, Maple Valley, WA 98038",263000.0,12.479909311159902,47.353710299999996,-122.0470096
642,"22923 SE 282nd St, Maple Valley, WA 98038",265000.0,12.487485104968359,47.3486589,-122.03596800881613
643,"26546 236th Pl SE, Maple Valley, WA 98038",236000.0,12.371587084007746,47.36288895,-122.02610699485079
644,"23414 SE 269th St, Maple Valley, WA 98038",108333.33333299999,11.592968172640688,47.360905100000004,-122.02887045
645,"19827 SE Maple Valley Hwy, Maple Valley, WA 98038",269187.5,12.503163441796467,47.381989000000004,-122.03553000000001
646,"25221 235th Way SE, Maple Valley, WA 98038",315368.7,12.661497709525044,47.37530155,-122.02879639129726
647,"46611-46625 SE 129th St, North Bend, WA 98045",452500.0,13.022543042122118,47.4821864,-121.71819839225836
648,"12425 415th Ave SE, North Bend, WA 98045",275000.0,12.524526376648708,47.483057,-121.73253999999999
649,"13800 453rd Ave SE, North Bend, WA 98045",459990.0,13.038960029098545,47.483057,-121.73253999999999
650,"12525 458th Ave SE, North Bend, WA 98045",280000.0,12.542544882151386,47.483057,-121.73253999999999
651,"445 Meadow Dr SE, North Bend, WA 98045",251000.0,12.43320821811392,47.488777,-121.78294299999999
652,"13219 424th Ave SE, North Bend, WA 98045",280000.0,12.542544882151386,47.480881700000005,-121.77449150000001
653,"12711 470th Ave SE, North Bend, WA 98045",437500.0,12.988831984779805,47.48378995,-121.71381244801898
654,"44402 SE 142nd Pl, North Bend, WA 98045",275000.0,12.524526376648708,47.483057,-121.73253999999999
655,"44633 SE 151st St, North Bend, WA 98045",280000.0,12.542544882151386,47.483057,-121.73253999999999
656,"44250 SE Edgewick Rd, North Bend, WA 98045",480000.0,13.081541382884074,47.483057,-121.73253999999999
657,"714 NE 10th St, North Bend, WA 98045",429000.0,12.969212197910155,47.5012361,-121.7719783
658,"17040 426th Ave SE, North Bend, WA 98045",320000.0,12.676076274775909,47.483057,-121.73253999999999
659,"17026 426th Ave SE, North Bend, WA 98045",295000.0,12.594730635321957,47.483057,-121.73253999999999
660,"227 W Park St, North Bend, WA 98045",399500.0,12.897969044188466,47.494362200000005,-121.789049
661,"16803 426th Pl SE, North Bend, WA 98045",372000.0,12.826649133255284,47.483057,-121.73253999999999
662,"12629 468th Ave SE, North Bend, WA 98045",425000.0,12.959844447906553,47.4843664,-121.71624706684202
663,"1107 SE 10th St, North Bend, WA 98045",499431.0,13.121224729390656,47.4844335,-121.77170459999999
664,"1165 SW 12th St, North Bend, WA 98045",471000.0,13.062613372998555,47.484683000000004,-121.80000420000002
665,"43105 SE 149th St, North Bend, WA 98045",440000.0,12.994530005894443,47.483057,-121.73253999999999
666,"507 Janet Ave NE, North Bend, WA 98045",295000.0,12.594730635321957,47.4977037,-121.7799312
667,"897 SE 11th St, North Bend, WA 98045",427874.0,12.966584038698583,47.482735,-121.77127
668,"42321 SE 171st St, North Bend, WA 98045",310000.0,12.644327576461329,47.483057,-121.73253999999999
669,"1410 SW 10th St, North Bend, WA 98045",492000.0,13.106233995474446,47.486956799999994,-121.8019619
670,"275 SE 10th Cir, North Bend, WA 98045",471000.0,13.062613372998555,47.4839361,-121.78395330000001
671,"1030 SE 10th St, North Bend, WA 98045",533112.0,13.186486812405569,47.4844335,-121.77170459999999
672,"428 Orchard Ave NE, North Bend, WA 98045",276900.0,12.531411709159054,47.4961057,-121.7786564
673,"43712 SE 150th St, North Bend, WA 98045",240000.0,12.388394202324129,47.483057,-121.73253999999999
674,"13406 423rd Ave SE, North Bend, WA 98045",450000.0,13.017002861746503,47.483057,-121.73253999999999
675,"12810 440th Pl SE, North Bend, WA 98045",845000.0,13.64709190633931,47.483057,-121.73253999999999
676,"42511 SE 175th Pl, North Bend, WA 98045",309212.0,12.641782404774146,47.483057,-121.73253999999999
677,"44218 SE 161st Pl, North Bend, WA 98045",427000.0,12.96453929221076,47.483057,-121.73253999999999
678,"45506 SE Tanner Rd, North Bend, WA 98045",455000.0,13.028052697933088,47.483057,-121.73253999999999
679,"41936 SE 168th St, North Bend, WA 98045",378000.0,12.842649474601725,47.483057,-121.73253999999999
680,"1000 Mountain View Blvd SE, North Bend, WA 98045",397000.0,12.891691559669328,47.484475599999996,-121.7791811
681,"107 E 3rd St, North Bend, WA 98045",280000.0,12.542544882151386,47.4952026,-121.7815533
682,"47518 SE 153rd St, North Bend, WA 98045",379000.0,12.845291484064564,47.483057,-121.73253999999999
683,"43525 SE 149th St, North Bend, WA 98045",356000.0,12.782686009834167,47.483057,-121.73253999999999
684,"200 Taylor Ave S, North Bend, WA 98045",286000.0,12.56374708980199,47.4947602,-121.78858659999999
685,"48115 SE Mt Si Rd, North Bend, WA 98045",320000.0,12.676076274775909,47.483057,-121.73253999999999
686,"897 SE 11th St, North Bend, WA 98045",483453.0,13.088709381291137,47.482735,-121.77127
687,"46300 SE 137th St, North Bend, WA 98045",598000.0,13.301346032932768,47.483057,-121.73253999999999
688,"227 W 2nd St, North Bend, WA 98045",307000.0,12.634603026569334,47.496454799999995,-121.78661640000001
689,"1141 SE 11th St, North Bend, WA 98045",499990.0,13.122343377204325,47.482735,-121.77127
690,"996 SE 12th St, North Bend, WA 98045",475000.0,13.071070083016778,47.4820535,-121.7718212
691,"955 11th Ct SW, North Bend, WA 98045",391500.0,12.877740794412995,47.4845169,-121.7991646
692,"43719 SE 142nd St, North Bend, WA 98045",370000.0,12.821258284620408,47.483057,-121.73253999999999
693,"608 Riverside Dr SE, North Bend, WA 98045",383000.0,12.855790268162783,47.487796,-121.78422900000001
694,"13800 453rd Ave SE, North Bend, WA 98045",449990.0,13.016980639277364,47.483057,-121.73253999999999
695,"45804 SE 137th St, North Bend, WA 98045",696000.0,13.453104939316557,47.483057,-121.73253999999999
696,"44400 SE 159th St, North Bend, WA 98045",274333.333333,12.522099190989882,47.483057,-121.73253999999999
697,"Burke-Gilman Trail, Lake Forest Park, WA 98155",463000.0,13.045482333068371,47.740409299999996,-122.28476
698,"17052 4th Ave NE, Shoreline, WA 98155",625000.0,13.345506928718539,47.748987400000004,-122.32547620000001
699,"121 NE 147th St, Shoreline, WA 98155",308500.0,12.63947712232758,47.735691100000004,-122.30563240000001
700,"2120 NE 168th St, Shoreline, WA 98155",400000.0,12.89921982609012,47.7501771,-122.30300079999999
701,"1028 NE 153rd Ct, Shoreline, WA 98155",510000.0,13.142166004700508,47.7404706,-122.3175824
702,"15007-15299 37th Ave NE, Lake Forest Park, WA 98155",540000.0,13.199324418540456,47.753019,-122.30373
703,"4205 NE 169th Ct, Lake Forest Park, WA 98155",565000.0,13.244581010128577,47.7517248,-122.2832935
704,"17050 14th Avenue Northeast, Shoreline, WA 98155",341000.0,12.739637756265655,47.7460292,-122.31442959999998
705,"20248 20th Ave NE, Shoreline, WA 98155",339000.0,12.733755386362587,47.732052,-122.30731770000001
706,"18015 25th Ave NE, Shoreline, WA 98155",370000.0,12.821258284620408,47.744690000000006,-122.30208940000001
707,"16722 32nd Pl NE, Lake Forest Park, WA 98155",405000.0,12.911642346088676,47.751876200000005,-122.2948365
708,"16824 11th Pl NE, Shoreline, WA 98155",267800.0,12.49799571223921,47.750833899999996,-122.31645359999999
709,"17228 11th Ave NE, Shoreline, WA 98155",400000.0,12.89921982609012,47.743661100000004,-122.3169908
710,"4527-4553 NE 201st Pl, Lake Forest Park, WA 98155",575000.0,13.262125319779487,47.753019,-122.30373
711,"17510 12th Ave NE, Shoreline, WA 98155",379950.0,12.84779494409793,47.741228799999995,-122.315651
712,"15511 9th Ave NE, Shoreline, WA 98155",366500.0,12.811753800308843,47.744893299999994,-122.31963780000001
713,"14540 5th Ave NE, Shoreline, WA 98155",430000.0,12.971540487669746,47.734440500000005,-122.3235358
714,"16220 8th Ave NE, Shoreline, WA 98155",350000.0,12.765688433465597,47.7502394,-122.32126559999999
715,"1743 NE 146th St, Shoreline, WA 98155",370000.0,12.821258284620408,47.7347951,-122.30760990000002
716,"1531 NE 172nd St, Shoreline, WA 98155",415000.0,12.936033799212835,47.754000399999995,-122.30922209999999
717,"20234 20th Ave NE, Shoreline, WA 98155",255000.0,12.449018824140563,47.732052,-122.30731770000001
718,"2544 NE 203rd St, Shoreline, WA 98155",299000.0,12.608198852372823,47.7759818,-122.30630459999999
719,"2023 NE 175th St, Shoreline, WA 98155",305000.0,12.628067055589549,47.755761799999995,-122.3156567
720,"19311 47th Ave NE, Lake Forest Park, WA 98155",440000.0,12.994530005894443,47.752407500000004,-122.2779254
721,"18649 22nd Pl NE, Lake Forest Park, WA 98155",503000.0,13.128345449081877,47.763938700000004,-122.305953
722,"19534 34th Ave NE, Lake Forest Park, WA 98155",430000.0,12.971540487669746,47.746444,-122.2927777
723,"15243 6th Ave NE, Shoreline, WA 98155",324950.0,12.691426603322494,47.7412976,-122.3224463
724,"15346-15348 25th Ave NE, Shoreline, WA 98155",275000.0,12.524526376648708,47.753019,-122.30373
725,"3715 NE 153rd St, Lake Forest Park, WA 98155",432000.0,12.976180867226248,47.7396453,-122.290543
726,"1231 NE 148th St, Shoreline, WA 98155",360000.0,12.793859310432293,47.7366422,-122.31010220000002
727,"19523 53rd Ave NE, Lake Forest Park, WA 98155",475000.0,13.071070083016778,48.2410424,-122.1576672
728,"5011 NE 180th St, Lake Forest Park, WA 98155",569000.0,13.251635713108469,47.759024,-122.2933138
729,"16000-16098 15th Ave NE, Shoreline, WA 98155",345000.0,12.751299696013497,47.753019,-122.30373
730,"5319 NE 201st Pl, Lake Forest Park, WA 98155",470000.0,13.060487973686241,47.7739422,-122.28031599999998
731,"3005 NE 194th St, Lake Forest Park, WA 98155",375500.0,12.836013750186327,47.7692971,-122.2973909
732,"15562 9th Ave NE, Shoreline, WA 98155",307000.0,12.634603026569334,47.744893299999994,-122.31963780000001
733,"16044 33rd Ave NE, Lake Forest Park, WA 98155",381000.0,12.850554654108839,47.7446054,-122.2941014
734,"1115 NE 168th St, Shoreline, WA 98155",381000.0,12.850554654108839,47.7501771,-122.30300079999999
735,"3037 NE 205th St, Lake Forest Park, WA 98155",350000.0,12.765688433465597,47.7772623,-122.28434909999999
736,"16225 10th Ave NE, Shoreline, WA 98155",304000.0,12.624782980388359,47.764936,-122.3188574
737,"5471 NE 200th Pl, Lake Forest Park, WA 98155",405000.0,12.911642346088676,47.774302500000005,-122.27086470000002
738,"3029 NE 178th St, Lake Forest Park, WA 98155",260000.0,12.468436909997665,47.757920500000004,-122.29606650000001
739,"611 NE 165th St, Shoreline, WA 98155",345000.0,12.751299696013497,47.7485175,-122.3184878
740,"2475 NE 182nd Ct, Shoreline, WA 98155",375000.0,12.834681304952548,47.7608653,-122.3234578
741,"15871 37th Ave NE, Lake Forest Park, WA 98155",554000.0,13.224919965729422,47.7465324,-122.28896680000001
742,"3306 NE 185th St, Lake Forest Park, WA 98155",410000.0,12.92391243868049,47.7627015,-122.28540100000001
743,"19615 55th Ave NE, Lake Forest Park, WA 98155",510000.0,13.142166004700508,48.244456299999996,-122.15540890000001
744,"17510 12th Ave NE, Shoreline, WA 98155",352450.0,12.772664047202023,47.741228799999995,-122.315651
